news_source,is_title,text,topic,date,link,medium,labels
Daily Mail,0,Ronnie IV also said he saw his father holding a shotgun at his mother while she was screaming.,crime,2021-06-22T23:18:21+0100,https://www.dailymail.co.uk/news/article-9713895/Florida-father-convicted-double-murder-decides-represents-instead-using-attorney.html,article,0.3182310461997986
Metro,0,She was then admitted to the hospital and prescribed antibiotics and sent home.,corona,2021-09-16T23:30:00+0000,https://metro.co.uk/2021/09/16/fully-vaccinated-womans-obituary-blames-unvaccinated-people-for-death-15272095/?ito=facebook|social|metroukfacebook,article,0.2761567831039428
Sky News,1,PHE: Vaccines provide 'strong protection' against Delta variant,corona,2021-06-14T21:39:46+0000,https://www.facebook.com/skynews/videos/505731897345474/,fb_post,0.4815601408481598
Sky News,0,"The race is on between the vaccine and the virus - and as the Indian variant of COVID-19 spreads in places like Blackburn and Bolton, jab after jab is being delivered to those who need it and now want it, writes Sky's  Inzamam Rashid",corona,2021-05-18T19:45:38+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-in-hard-hit-blackburn-there-is-huge-grey-area-over-who-is-eligible-for-a-vaccine-and-the-criteria-is-vast-12310200&h=AT0zEwm-UvYKbZP36nPiR6pdh6DWAAD8xV0N7dAdHf6umeKNuZdeHOId7z_BJkPcgx1pyMwfRsrW8jhxDjCyrZdd8hJ6EGm-gaLscWh16KboQIVT9jffRyu8IUpFxUUcAZAjwCwJI656baL0joYC&s=1,fb_post,0.4583333333333333
Metro,0,The Tory candidate was heavily criticised for ‘politicising’ Sarah’s death with a recent tweet about how he would improve safety in the capital for women and girls.,crime,2021-03-18T17:48:00+0000,https://metro.co.uk/2021/03/18/calls-for-cctv-in-all-london-bus-stops-after-sarah-everard-killing-14268093/?ito=facebook|social|metroukfacebook,article,0.5655620694160461
Sky News,0,"A Greek tourism boss expects the country's Islands to be added to the UK's travel green list next month, as the sector looks to begin its recovery from the damage done by COVID",corona,2021-05-18T13:30:19+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-greek-travel-boss-expects-islands-to-be-added-to-green-list-next-month-12309846&h=AT3FINRx8cJdKXIvOLSXFhBKnCvg_y8moMuscZN-eaPrg9T_MvZs89UjRHA7Bh1L7f_cUJ7xuEUvMoqDyS6dZhIwEJV07pULvWYc-a6uJh3ulkrrvWsxlGF9krtVrmZpIrhJg6Vfs8mdCSCVpag0&s=1,fb_post,0.332077145576477
Sky News,0,"Although still seen as the world capital for the music genre, there are fears the COVID pandemic and the rising value of the city's real estate will threaten its existence",corona,2021-12-06T21:30:01+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fberlin-techno-music-scene-should-be-protected-by-unesco-world-heritage-status-say-campaigners-12488446&h=AT2528n8SUh1CRphyBXzWPg7jNtqgIKEw-PiXfbFv_HBfg9o0g6JTQ3nvHvxl3u0e6cGaDCZ-OsikjNC-_NFEHzfM5eLGH6qNhZfI9WGdB7zQn39g_Jj4XTMxF21ZoFsxtpCftrMOg-wIjuERYgz&s=1,fb_post,0.5028190612792969
Metro,0,"Instead of leaving the party when it was dispersed, she ‘flew into a rage’ and attacked the police.",corona,2021-03-22T18:00:01+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F03%2F22%2Fcarer-struck-off-for-attacking-police-at-illegal-covid-lockdown-party-14285585%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT0Ey9qHZgUafTlXHjHdT5Yy6MnRZXNJnZcCjo6xiHhng4uDJpwvmb9NnIRdIrdpd6qgbaJY738g9Hr_9JJAmJvi3yUPQ-FALU8N8WDWA-KMz43zcaniM50OCi1_LS5nE_SqKS4vk3BDgr6TXyrt&s=1,fb_post,0.4787201285362243
BBC News,1,Defendants guilty in shooting of black jogger Ahmaud Arbery,crime,2021-11-24T19:03:55+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3r3sOMl&h=AT16tHIWjA6WTlw2vl2yOPxDUgYQ6qadRhU0h4G40TJWq1uMfeqrLkdOqzntr6_tcW2OGXEgX2IpSe7XFgi7JhWN1GWp--3dlTxnX7quAZLnqm8MuJxp-0FgMan_wakXja1qkOktTehzZ4YqnjLR&s=1,fb_post,0.0926152169704437
Sky News,0,"Gemma Roberts didn't get the vaccine and with the emergence of the new variant, she wants to warn others of the dangers of complacency.",corona,2021-12-01T22:09:33+0000,https://www.facebook.com/skynews/videos/226227629623525/,fb_post,0.5329354405403137
Metro,0,BREAKING: Cardiff Rugby have been unable to depart South Africa following two positive cases of Covid-19.,corona,2021-11-28T15:01:27+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F11%2F28%2Fcardiff-rugby-team-stuck-in-south-africa-after-player-catches-omicron-covid-15678288%2F&h=AT3bTUy6Sr6SRL5DyIDfadaN694OE1EVBTTDv7H_YOp4_TGcTuhhOSF_2iVw14CLRpuSzgJ7y9HrJiU-n0EBjMR7e1cYcPnQwtLd2ZjdJlumC0cqsMDVEHPXFki5eAk7s6q3QY3QBVW-kMv6weUX&s=1,fb_post,0.2200595587491989
Daily Mail,0,"In contrast, the number of first dose vaccinations delivered in the UK soared to a total of 26,853,407 – 51 per cent of all UK adults – with 2,132,551 people having had second jabs.",corona,2021-03-20T22:01:11+0000,https://www.dailymail.co.uk/news/article-9384659/Merkel-Macron-set-illegal-EU-plan.html?ito=social-facebook,article,0.1640640795230865
Daily Mail,1,Joe Biden gets the Covid-19 vaccine. Watch LIVE,corona,2020-12-21T20:22:37+0000,https://www.facebook.com/DailyMail/videos/735470540406018/,fb_post,0.1480024456977844
Daily Mail,0,What lockdown?🤦‍♀️🙄,corona,2021-06-27T22:20:05+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Ftrib.al%2FledL8c8&h=AT2OgZbIB8Hx8G3o_FoNvIydfTZNskeu0MnHwnAKQo1amIrLlaPLoOhTpX8RrKoD1IuSMGl4gOqX3z5jsM_WZq99uJ2N_Bt77bdOKI7p_g1mp-nzF1vsA9rFBKKkZxpVt4n3dQG39w47LD5_wFyk&s=1,fb_post,1.0
Sky News,0,"A gunman has killed four people during a shooting rampage in the diplomatic quarter of Tanzania largest city, Dar es Salaam",crime,2021-08-25T23:00:35+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Ftanzania-shooting-gunman-kills-four-in-diplomatic-quarter-of-dar-es-salaam-12390551&h=AT2AJrHvMqArj2_xXOkfImadGo3HH4cHdWkH4imyLU--BYjmrQ604KuYlS0n0VIEznVMLuNMZUnKWwMZMh86Vz9XIVIE0HJKIJa1Fj5ZhP_jyFCj7GA339yaZXz3n59BLBMHduCkkn0G0cE5lvlb&s=1,fb_post,0.1162232905626297
Sky News,1,COVID-19 vaccine creator says next virus could be 'more contagious' and 'more lethal',corona,2021-12-06T06:30:51+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-vaccine-creator-says-next-virus-could-be-more-contagious-and-more-lethal-12488029%3Fdcmp%3Dsnt-sf-twitter&h=AT2jFAeJnVgswlHmRG8oTDWYrlDSHIEcBL3nYuCBhHmenBg8FH5OBCCtBuALlzyTXcH5uhXeEsqC9ARqMDuLVro7twJ_Sa4wBlfuXGEWdaJE9xdfDrksqUN7tfKCbH9fh4Ax41r1Yxo_v_XViDSo&s=1,fb_post,0.49676114320755
Sky News,0,"""The cancer community is feeling very unloved right now and a little bit forgotten about.""",corona,2021-06-15T09:40:46+0000,https://www.facebook.com/skynews/videos/815813475733821/,fb_post,0.8201168775558472
Daily Mail,0,Watch LIVE!,corona,2021-03-23T17:02:55+0000,https://www.facebook.com/DailyMail/videos/764957597722261/,fb_post,0.20000000000000004
Metro,0,‘There were remarks made by the police and the judge at the time about victims being in the sex trade.,crime,2021-03-23T24:15:00+0000,https://metro.co.uk/2021/03/23/majority-of-unsolved-murders-across-uk-involve-female-victims-14286904/?ito=facebook|social|metroukfacebook,article,0.26666666666666666
Daily Mail,0,"The day before Thanksgiving, Phillips seemed to take a turn for the worst and despite being urged by loved ones to get to a hospital, he stayed home to rest, it was reported.",corona,2021-12-03T18:55:47+0000,https://www.dailymail.co.uk/tvshowbiz/article-10272679/Americas-Got-Talent-musician-Jay-Jay-Phillips-dead-30-COVID-19.html?ito=social-facebook,article,0.570184588432312
Metro,1,Pregnant women who get Covid vaccine pass on antibodies to babies in womb: Study,corona,2021-09-23T08:15:27+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F09%2F22%2Fpregnant-women-who-get-covid-vaccine-pass-antibodies-to-babies-study-15302116%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT3T65SiRcyrKguHC7hhH_6pHbds3dQfdIghbxjSMiLMP-_V2F368v1tzX8qr1mGifmoDSO4lGaOWGh2xgyOCq6Y4xr1YkghxLJSVqiCWvxDHaKZRB4XwSIKTEoAdWJsCwVSft7PUfRIWaEe68bP&s=1,fb_post,0.2351003587245941
Sky News,0,"BREAKING: Six cases of the Omicron coronavirus variant have been found in Scotland, authorities have confirmed",corona,2021-11-29T08:07:13+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-six-omicron-variant-cases-detected-in-scotland-authorities-say-12482070&h=AT3-myXgtFuijUeg6QRi3QrUY6S8682gbeIhDHALxYwVrGL9ubFIm9sjZiNMEjsbthlqiYFLX5QUnOB-VusnuwW8Muz9i6jFIbvcYjpb8KAx46ilVOnxrIRLLbs0-6yq1phhwKdsXxR_J9e_jguG&s=1,fb_post,0.1447641551494598
Daily Mail,0,This is a developing situation... More as we get it.,crime,2021-03-26T12:30:22+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Ftrib.al%2F3yRQBzM&h=AT3z4wcx3t4VUB1MERDmb_LMFBniON0pijL2Q-q5k5Lx3lu0OiZV5EdMMZB1YpcdTQXmJ6PNxTM4_O5349MMXBfe4wM50bSgG87ItANeDcxCmhFbbJb_MggvWsIo6qzGp-G2rGOfY4TifZyYYq84&s=1,fb_post,0.7994908094406128
Daily Mail,0,"'We ask that you pray for the repose of the soul of our mother, Olivia King,' they said.",crime,2021-09-23T20:47:53+0100,https://www.dailymail.co.uk/news/article-10022601/Multiple-people-injured-mass-shooting-Kroger-store-Memphis.html?ito=social-facebook,article,0.6515865325927734
Daily Mail,0,"'The British public now demand proper women's safety laws, legislation, resources and strategy to stop this.",crime,2021-09-23T20:11:32+0100,https://www.dailymail.co.uk/news/article-10022515/Man-38-arrested-suspicion-murdering-Sabina-Nessa.html?ito=social-facebook,article,0.4568362236022949
Daily Mail,0,"In a rare move, Switzerland allowed the country a vote on whether to impose health passes on indoor public spaces - which passed with a wider-than-expected margin of 60 per cent.",corona,2021-12-06T09:41:25+0000,https://www.dailymail.co.uk/news/article-10279341/Italy-begins-lockdown-unvaccinated-double-jabbed-able-participate-public-life.html?ito=social-facebook,article,0.3002539575099945
Metro,0,She said: ‘With Delta being so transmissible we can’t rely on current levels of population immunity to either get cases down or protect the unvaccinated from infection.’,corona,2021-09-09T17:36:00+0000,https://metro.co.uk/2021/09/09/london-englands-11-least-vaccinated-areas-are-all-in-the-capital-15234057/?ito=facebook|social|metroukfacebook,article,0.4467536807060241
Metro,0,"Mr Justice Saini, who imposed a concurrent three-year sentence for the earlier assault on Lily, said the defendant had shown ‘no remorse’ for the ‘brutal assault.",crime,2021-03-26T14:00:00+0000,https://metro.co.uk/2021/03/26/babysitter-who-murdered-toddler-by-beating-and-shaking-her-is-jailed-14310109/?ito=facebook|social|metroukfacebook,article,0.5200665593147278
Sky News,1,COVID-19: Nicola Sturgeon accuses Andy Burnham of 'generating spat' with her over Greater Manchester travel ban,corona,2021-06-21T16:30:33+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-nicola-sturgeon-accuses-andy-burnham-of-generating-spat-with-her-over-greater-manchester-travel-ban-12337734&h=AT25jkdDP6LXFCKTMClQaAwlu-TCEe82y2QLc-6cMXGwz_ttR0Wsp14F1QsJNPy1AjUu3pVXj5QhSx-3KYQdJYHbfguqcdw32y8psHPH2lV9fpih6jc0z4hD4SThyn0Tq2lKlGp7eINEai1gSRpq&s=1,fb_post,0.3805808424949646
BBC News,0,This was before vaccines were widely available.,corona,2021-10-22T13:37:29+0000,https://www.bbc.com/news/health-58954793,article,0.5284232497215271
Daily Mail,0,"'They had to intubate her, and right before they intubated her, the last thing she said to me was, ""Mama, I don't want to die,""' Carr said.",corona,2021-09-23T19:27:23+0100,https://www.dailymail.co.uk/news/article-10022063/Woman-20-dies-COVID-Idaho-hospital.html?ito=social-facebook,article,0.6374459862709045
Sky News,0,"In the first on-record claim, Mr Cummings has said the PM asked if he could spend time writing his book in January 2020 and said he was writing it in February while dismissing #COVID19 as ""the new swine flu""",corona,2021-11-13T01:00:01+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fdominic-cummings-claims-boris-johnson-was-writing-shakespeare-book-instead-of-dealing-with-covid-12467178&h=AT1lxe8OSMtAvxTvcl7cmXHM64Bv-B_Auu1-XyRe2o9KOYlN_-JePmJ-_YH6-cFclaFX92FcDYkrJGd9-cwnKZhIUgw6PJlG_R8lkAupSKllNMDkl4UJEHhraG02PDa4gzCgvvSw500DOjYYcVvo&s=1,fb_post,0.3057880997657776
Metro,0,"‘There is a disproportionate amount of women murdered whose cases remain unsolved and that is the same for missing person cases,’ he said.",crime,2021-03-23T24:15:00+0000,https://metro.co.uk/2021/03/23/majority-of-unsolved-murders-across-uk-involve-female-victims-14286904/?ito=facebook|social|metroukfacebook,article,0.5552724003791809
BBC News,0,"In Austria, the newly-formed, anti-vaccination, People, Freedom, Fundamental Rights party (MFG), has been instrumental in planning the recent protests on the ground.",corona,2021-11-27T00:56:09+0000,https://www.bbc.com/news/59390968,article,0.3254168629646301
BBC News,0,The UK's vaccine advisory body has refused to approve vaccinating healthy children aged 12-15 years old against Covid.,corona,2021-09-03T14:40:35+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3n0RxPa&h=AT03ujq9xOs2QxRQ5-PHRVKumeJ_d4tFw3GJrnhXp8eZ_btuwNGJ_VvzDILBGYzYVGqKnz8uPYhwou5-a1aIFhsL8I-b_RaVfi5rR3OF9kgvbTcKC6PHVekKuTS_FVZpjOfag3uMPxfSJ5n68LEa&s=1,fb_post,0.2358617484569549
Daily Mail,0,Their report came hours after police released their own CCTV images of a man they wish to identify in the case.,crime,2021-09-23T20:11:32+0100,https://www.dailymail.co.uk/news/article-10022515/Man-38-arrested-suspicion-murdering-Sabina-Nessa.html?ito=social-facebook,article,0.2334889620542526
Sky News,0,"They also heard evidence from Pitchfork, now in his 60s, as well as his probation officers, police and a psychologist.",crime,2021-06-25T18:43:00+0000,https://news.sky.com/story/colin-pitchfork-ministry-of-justice-to-challenge-parole-board-decision-allowing-release-of-child-killer-12341874,article,0.2978898882865906
BBC News,0,"This is part of ‘American Birth’, a series of stories about the complex journey to becoming a parent in the US.",crime,2021-03-26T12:40:59+0000,https://www.facebook.com/bbcnews/videos/762945487927826/,fb_post,0.4470319747924804
Daily Mail,0,Neither Petito nor Laundrie were arrested.,crime,2021-09-27T00:31:56+0100,https://www.dailymail.co.uk/news/article-10031047/Utah-cops-told-Brian-Laundrie-hit-Gabby-Petito-pulling-couple-over.html?ito=social-facebook,article,0.1802491545677185
Sky News,0,The Middle East state is trying to source a million doses to give to supporters who have not had the jab in their home country,corona,2021-06-21T06:30:12+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fworld-cup-qatar-to-ban-unvaccinated-fans-from-stadiums-as-it-tries-to-source-a-million-covid-jabs-for-supporters-12337216&h=AT0Nh-wc52wOvX3nnOFrJWkmCFCrviSXc_QPuQhLYQfMuEEmeh2jFlL6pSGSRPPFw9tZTFuFHgRKckbBnRZCJA82eYQV4vn5-M9QWuG9hYjEb53xe_P_zOIFGRLCmcHjWw3B5r_4z1IpQ9xuh3tO&s=1,fb_post,0.3521325588226318
Metro,1,Antivirus software tycoon John McAfee 'kills himself' in Barcelona jail cell,crime,2021-06-23T20:02:29+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F06%2F23%2Fantivirus-tycoon-john-mcafee-kills-himself-in-barcelona-jail-cell-14819717%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT3fgOqKfQmS067j3HinEZsheqH4auVA08hLqtc0MxalCKwsds8PQtIgOHnS0igVvSTrd3RWphFaoka9qiRTDdb9GdXJfs7TpWROlLCqariCFtSXdBy3sGEXQTFKXsYiYecaPju4tQIA1dQmkdHn&s=1,fb_post,0.2523026466369629
Daily Mail,0,The same rules apply.',corona,2020-12-22T16:24:36+0000,https://www.dailymail.co.uk/news/article-9079493/Britains-daily-Covid-cases-DOUBLE-week-36-804-infections.html?ito=social-facebook,article,0.6647999286651611
Sky News,1,Changing of the Guard returns to Buckingham Palace for the first time since COVID pandemic began,corona,2021-08-23T20:30:27+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fchanging-of-the-guard-returns-to-buckingham-palace-for-the-first-time-since-covid-pandemic-began-12388757&h=AT2r6TiwfJy7f_rtIUjiN6lXSv88g19aV2cCFNBVxUUKYnNTuP1qZ-C8Asc47r0GWfwletcbqQiByBoXn0-HsmiZOXCvgPEv2OyJ_a6EDhZ7jMHixeQgKd38CwSg1SDlOQgE9YdLcIDeIHj4J92M&s=1,fb_post,0.1953871399164199
BBC News,0,Covax works with with governments and vaccine manufacturers around the world.,corona,2021-09-23T16:58:15+0000,https://www.bbc.com/news/world-55795297,article,0.3175535798072815
Daily Mail,0,These Israeli doctors are overwhelmed with joy at finally having a Covid vaccine!,corona,2020-12-23T17:35:19+0000,https://www.facebook.com/DailyMail/videos/1278634815831656/,fb_post,0.6514497399330139
BBC News,1,National review launched after Arthur Labinjo-Hughes murder,crime,2021-12-05T10:24:01+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3rwU3iy&h=AT2pY2ZfHn4VVhgS36iylzfFCrRpR5pNA_Pf-muGQfZc4ndUs0EkOtZNwq9Sl6cAG1_Ri3fvD5PBNcFImICauh6hxJlkGDz32etwDqjvGQhLu_33LcKuQmd2vSGJhdqMM7uT6DigWMWN39z0whNv&s=1,fb_post,0.1472209393978119
Sky News,0,Switzerland is deciding on whether to ban Muslim face veils in a national referendum - a move that was instigated before the coronavirus pandemic,corona,2021-03-07T19:30:39+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fswiss-vote-on-whether-to-ban-muslim-face-veils-12238686&h=AT2HJACDFpQ2D4zlP5RuRC6erk2vox9q8A6UD2pRQlqVmu8Tyn9i7wLTO2LdLnrdBPND74OiW9E4VtMZAXW6rhQHmKwECv9NdEYdjxewbIxgINdDRLaR7vwLWdYCvFYDhhONfsczE9d68sn8NiPh&s=1,fb_post,0.2092516422271728
Sky News,0,It also said he was negligent to fly in fog and should have aborted the flight.,crime,2021-06-23T11:33:00+0000,https://news.sky.com/story/kobe-bryants-widow-settles-lawsuit-against-pilot-and-helicopter-firm-over-fatal-crash-12339825,article,0.3333333333333333
Daily Mail,0,"According to their statement, Norwegian 'has been adhering to appropriate quarantine and isolation protocols as new cases and exposures have been identified aboard this vessel.'",corona,2021-12-05T07:34:27+0000,https://www.dailymail.co.uk/news/article-10276697/COVID-cases-Norwegian-Cruise-ship-returning-New-Orleans.html?ito=social-facebook,article,0.3355224132537842
Daily Mail,0,"'She was 20 years old and full of life,' Carr said while surrounded by her surviving children.",corona,2021-09-23T19:27:23+0100,https://www.dailymail.co.uk/news/article-10022063/Woman-20-dies-COVID-Idaho-hospital.html?ito=social-facebook,article,0.7062864899635315
Daily Mail,0,Shepherd's mother said that medical staff treated her daughter well and did everything in their power to save her.,corona,2021-09-23T19:27:23+0100,https://www.dailymail.co.uk/news/article-10022063/Woman-20-dies-COVID-Idaho-hospital.html?ito=social-facebook,article,0.5456451773643494
Daily Mail,0,"And if the party is 24 hours around the clock, eventually you're going to get in trouble.",crime,2020-12-31T16:53:08+0000,https://www.dailymail.co.uk/news/article-9102581/Former-Bears-star-Michael-Richardson-59-arrested-charged-second-degree-murder.html?ito=social-facebook,article,0.6662666201591492
Daily Mail,0,'Yes.,crime,2021-09-27T00:31:56+0100,https://www.dailymail.co.uk/news/article-10031047/Utah-cops-told-Brian-Laundrie-hit-Gabby-Petito-pulling-couple-over.html?ito=social-facebook,article,0.6383139491081238
BBC News,0,"Catherine is the latest senior royal to share publicly that she has had the vaccine, with her husband getting his first dose earlier this month.",corona,2021-05-29T18:29:11+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F34vPpo5&h=AT0gFlUxYuN1DKumMr0TU8TBVRcVXm2Ii5PQHb1y9-JfCNuQkWPWQ0C0aY289iSxmA0M8kqvQ5DMPVJ4V5DtWw2mj6CqNmU90E0HKw3_PlFuRny5YOHDA6z8ADY-GcpMApJaXj-MJgNppIkqatHP&s=1,fb_post,0.2465073466300964
Daily Mail,0,Reis said he witnessed four paramedics carrying away someone without a shirt.,crime,2021-09-23T20:47:53+0100,https://www.dailymail.co.uk/news/article-10022601/Multiple-people-injured-mass-shooting-Kroger-store-Memphis.html?ito=social-facebook,article,0.3518405556678772
BBC News,0,The BBC’s Nikita Mandhani shares her experience.,corona,2021-05-30T13:33:30+0000,https://www.facebook.com/bbcnews/videos/260855889157059/,fb_post,0.4438161849975586
